geoid,name,B08105A001,"B08105A001, Error",B08105A002,"B08105A002, Error",B08105A003,"B08105A003, Error",B08105A004,"B08105A004, Error",B08105A005,"B08105A005, Error",B08105A006,"B08105A006, Error",B08105A007,"B08105A007, Error"
14000US06037702202,"Census Tract 7022.02, Los Angeles, CA",1699,171,1225,172,94,56,37,31,87,60,57,37,199,76
14000US06037702300,"Census Tract 7023, Los Angeles, CA",2697,287,1714,254,100,76,231,92,161,102,282,209,209,119
14000US06037702400,"Census Tract 7024, Los Angeles, CA",1805,256,1369,208,19,29,95,52,56,36,167,81,99,51
14000US06037702501,"Census Tract 7025.01, Los Angeles, CA",2179,298,1542,236,50,56,19,29,187,117,130,89,251,108
14000US06037702502,"Census Tract 7025.02, Los Angeles, CA",1240,239,858,256,66,77,72,67,66,54,119,83,59,53
14000US06037702600,"Census Tract 7026, Los Angeles, CA",1835,270,1402,289,104,89,73,80,21,25,43,50,192,103
14000US06037702700,"Census Tract 7027, Los Angeles, CA",1478,198,1257,196,24,24,11,17,33,26,78,46,75,44
14000US06037702801,"Census Tract 7028.01, Los Angeles, CA",1649,351,1343,306,135,196,0,12,10,23,27,43,134,83
14000US06037702802,"Census Tract 7028.02, Los Angeles, CA",888,129,661,98,37,30,40,27,33,32,48,49,69,38
14000US06037702803,"Census Tract 7028.03, Los Angeles, CA",846,156,634,133,24,25,0,12,9,16,64,42,115,55
14000US06037702901,"Census Tract 7029.01, Los Angeles, CA",5038,641,3865,638,192,166,0,17,52,62,232,125,697,238
14000US06037703001,"Census Tract 7030.01, Los Angeles, CA",1693,288,1397,286,159,91,18,30,21,34,38,43,60,64
14000US06037703002,"Census Tract 7030.02, Los Angeles, CA",472,184,427,179,0,17,9,17,0,17,0,17,36,39
14000US06037703100,"Census Tract 7031, Los Angeles, CA",271,132,220,116,0,17,13,21,0,17,8,14,30,35
14000US06037703200,"Census Tract 7032, Los Angeles, CA",186,88,89,67,0,17,0,17,18,26,60,53,19,28
14000US06037800101,"Census Tract 8001.01, Los Angeles, CA",2209,256,1700,206,98,51,52,56,35,55,35,55,289,90
14000US06037800102,"Census Tract 8001.02, Los Angeles, CA",2853,349,1964,323,400,171,33,43,29,32,23,36,404,183
14000US06037800202,"Census Tract 8002.02, Los Angeles, CA",2156,300,1898,319,59,69,0,17,0,17,14,24,185,105
14000US06037800203,"Census Tract 8002.03, Los Angeles, CA",2186,172,1710,174,78,63,6,10,42,26,89,55,261,80
14000US06037800204,"Census Tract 8002.04, Los Angeles, CA",1601,249,1365,225,0,12,0,12,31,38,0,12,205,118
14000US06037800324,"Census Tract 8003.24, Los Angeles, CA",2772,291,2119,270,293,147,0,17,0,17,109,89,251,117
14000US06037800325,"Census Tract 8003.25, Los Angeles, CA",1298,207,1010,198,133,101,0,12,40,39,33,30,82,49
14000US06037800326,"Census Tract 8003.26, Los Angeles, CA",1779,220,1431,202,15,17,0,12,43,31,23,23,267,96
14000US06037800327,"Census Tract 8003.27, Los Angeles, CA",2767,362,2029,331,72,58,0,17,32,48,242,156,392,169
14000US06037800328,"Census Tract 8003.28, Los Angeles, CA",1202,204,996,190,55,53,0,12,0,12,18,19,133,69
14000US06037800329,"Census Tract 8003.29, Los Angeles, CA",2774,367,2356,344,74,72,34,39,0,17,19,31,291,155
14000US06037800330,"Census Tract 8003.30, Los Angeles, CA",497,81,386,88,5,8,10,10,11,12,0,12,85,42
14000US06037800331,"Census Tract 8003.31, Los Angeles, CA",210,52,165,48,0,12,5,7,4,7,0,12,36,16
14000US06037800332,"Census Tract 8003.32, Los Angeles, CA",2584,323,1913,306,92,93,0,17,10,17,94,80,475,182
14000US06037800406,"Census Tract 8004.06, Los Angeles, CA",999,158,495,114,108,68,20,24,16,14,6,9,354,124
14000US06037800408,"Census Tract 8004.08, Los Angeles, CA",3632,372,2651,338,167,130,25,40,150,140,74,102,565,216
14000US06037800410,"Census Tract 8004.10, Los Angeles, CA",1223,150,551,84,49,30,55,40,332,90,48,32,188,64
14000US06037800504,"Census Tract 8005.04, Los Angeles, CA",1015,243,726,194,72,68,0,12,38,47,27,44,152,116
14000US06037800506,"Census Tract 8005.06, Los Angeles, CA",1188,226,803,179,109,77,0,12,58,48,0,12,218,101
14000US06037900102,"Census Tract 9001.02, Los Angeles, CA",131,40,126,38,0,12,0,12,0,12,0,12,5,8
14000US06037900103,"Census Tract 9001.03, Los Angeles, CA",1300,285,1131,282,34,37,11,19,10,17,27,31,87,56
14000US06037900104,"Census Tract 9001.04, Los Angeles, CA",998,236,810,206,84,67,21,25,0,17,33,32,50,37
14000US06037900201,"Census Tract 9002.01, Los Angeles, CA",285,113,236,109,33,25,0,12,8,13,0,12,8,10
14000US06037900300,"Census Tract 9003, Los Angeles, CA",1426,199,980,207,183,117,8,14,78,51,0,17,177,92
14000US06037900501,"Census Tract 9005.01, Los Angeles, CA",1207,288,1032,284,89,66,0,17,0,17,13,21,73,37
14000US06037900504,"Census Tract 9005.04, Los Angeles, CA",1547,254,1271,258,195,129,2,4,0,17,25,30,54,44
14000US06037900505,"Census Tract 9005.05, Los Angeles, CA",738,175,604,154,97,82,1,2,0,12,21,23,15,17
14000US06037900506,"Census Tract 9005.06, Los Angeles, CA",760,196,626,157,109,76,9,12,0,12,0,12,16,25
14000US06037900507,"Census Tract 9005.07, Los Angeles, CA",1636,257,1489,264,79,71,0,17,14,23,9,17,45,37
14000US06037900508,"Census Tract 9005.08, Los Angeles, CA",831,130,630,119,160,65,7,11,7,11,0,12,27,24
14000US06037900602,"Census Tract 9006.02, Los Angeles, CA",1392,257,1246,244,95,73,0,17,18,25,0,17,33,35
14000US06037900605,"Census Tract 9006.05, Los Angeles, CA",1448,360,1324,343,78,60,0,17,0,17,0,17,46,45
14000US06037900606,"Census Tract 9006.06, Los Angeles, CA",474,149,444,149,9,15,0,12,8,13,13,20,0,12
14000US06037900607,"Census Tract 9006.07, Los Angeles, CA",606,154,461,122,51,39,29,42,20,21,8,15,37,41
14000US06037900608,"Census Tract 9006.08, Los Angeles, CA",738,182,652,177,32,46,0,12,0,12,8,12,46,40
14000US06037900609,"Census Tract 9006.09, Los Angeles, CA",1116,228,1023,231,54,39,0,17,0,17,6,9,33,35
14000US06037900701,"Census Tract 9007.01, Los Angeles, CA",893,166,738,157,81,46,0,12,10,16,0,12,64,62
14000US06037900703,"Census Tract 9007.03, Los Angeles, CA",980,153,825,149,57,45,0,12,41,38,24,21,33,31
14000US06037900704,"Census Tract 9007.04, Los Angeles, CA",583,147,505,134,6,9,33,45,7,12,19,30,13,21
14000US06037900705,"Census Tract 9007.05, Los Angeles, CA",1172,279,1056,263,80,88,4,8,27,43,0,12,5,9
14000US06037900803,"Census Tract 9008.03, Los Angeles, CA",2182,445,2044,454,95,82,0,17,0,17,10,18,33,39
14000US06037900804,"Census Tract 9008.04, Los Angeles, CA",693,144,599,146,53,32,4,8,0,12,4,6,33,27
14000US06037900805,"Census Tract 9008.05, Los Angeles, CA",1082,194,957,194,70,48,0,12,9,14,9,14,37,44
14000US06037900806,"Census Tract 9008.06, Los Angeles, CA",649,182,582,186,11,18,0,12,24,34,5,8,27,28
14000US06037900900,"Census Tract 9009, Los Angeles, CA",1197,202,1064,171,113,70,0,12,11,17,0,12,9,14
14000US06037901003,"Census Tract 9010.03, Los Angeles, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06037901004,"Census Tract 9010.04, Los Angeles, CA",3445,343,2987,318,322,140,0,19,23,37,10,17,103,70
14000US06037901007,"Census Tract 9010.07, Los Angeles, CA",719,99,606,101,81,52,2,4,12,14,0,12,18,16
14000US06037901008,"Census Tract 9010.08, Los Angeles, CA",823,145,713,137,49,27,0,12,2,5,20,26,39,36
14000US06037901009,"Census Tract 9010.09, Los Angeles, CA",1646,242,1257,260,213,97,29,34,71,81,21,24,55,41
14000US06037901010,"Census Tract 9010.10, Los Angeles, CA",1540,242,1324,243,132,73,13,22,0,17,30,30,41,33
14000US06037901011,"Census Tract 9010.11, Los Angeles, CA",1646,228,1382,228,151,92,0,17,20,19,9,14,84,62
14000US06037901101,"Census Tract 9011.01, Los Angeles, CA",1577,266,1329,260,173,76,0,17,0,17,0,17,75,56
14000US06037901102,"Census Tract 9011.02, Los Angeles, CA",1633,201,1297,190,192,116,2,8,15,23,30,34,97,49
14000US06037901205,"Census Tract 9012.05, Los Angeles, CA",3112,404,2749,385,291,146,0,19,16,25,13,22,43,36
14000US06037901209,"Census Tract 9012.09, Los Angeles, CA",505,148,419,159,14,20,0,12,0,12,0,12,72,51
14000US06037901210,"Census Tract 9012.10, Los Angeles, CA",628,113,559,112,8,10,0,12,0,12,6,10,55,50
14000US06037901213,"Census Tract 9012.13, Los Angeles, CA",1504,221,1294,204,93,55,0,12,0,12,0,12,117,75
14000US06037910001,"Census Tract 9100.01, Los Angeles, CA",1021,308,811,273,210,92,0,17,0,17,0,17,0,17
14000US06037910002,"Census Tract 9100.02, Los Angeles, CA",1424,385,1231,368,59,51,0,17,19,30,16,26,99,96
14000US06037910101,"Census Tract 9101.01, Los Angeles, CA",191,75,112,52,50,37,17,15,0,12,0,12,12,13
14000US06037910201,"Census Tract 9102.01, Los Angeles, CA",667,180,529,148,122,116,11,17,5,9,0,12,0,12
14000US06037910202,"Census Tract 9102.02, Los Angeles, CA",1782,222,1547,238,131,72,0,17,15,22,27,30,62,55
14000US06037910205,"Census Tract 9102.05, Los Angeles, CA",293,76,239,75,29,17,0,12,0,12,11,14,14,14
14000US06037910206,"Census Tract 9102.06, Los Angeles, CA",904,156,770,139,113,51,0,12,0,12,6,10,15,19
14000US06037910207,"Census Tract 9102.07, Los Angeles, CA",1244,173,993,162,178,71,12,19,24,27,0,17,37,30
14000US06037910208,"Census Tract 9102.08, Los Angeles, CA",1333,242,1115,231,138,92,13,17,0,17,30,34,37,34
14000US06037910209,"Census Tract 9102.09, Los Angeles, CA",1352,264,1187,252,159,82,0,12,0,12,0,12,6,9
14000US06037910210,"Census Tract 9102.10, Los Angeles, CA",1652,275,1191,247,338,168,0,17,0,17,0,17,123,131
14000US06037910301,"Census Tract 9103.01, Los Angeles, CA",1626,202,1392,211,161,78,8,13,0,12,0,12,65,58
14000US06037910302,"Census Tract 9103.02, Los Angeles, CA",1989,305,1558,267,261,141,39,45,18,27,15,24,98,93
14000US06037910401,"Census Tract 9104.01, Los Angeles, CA",1470,296,1193,282,165,96,0,17,12,21,0,17,100,67
14000US06037910402,"Census Tract 9104.02, Los Angeles, CA",285,103,239,89,16,14,9,23,15,23,0,12,6,9
14000US06037910403,"Census Tract 9104.03, Los Angeles, CA",169,65,121,58,37,22,6,9,0,12,0,12,5,8
14000US06037910404,"Census Tract 9104.04, Los Angeles, CA",602,164,545,164,14,21,0,12,0,12,33,52,10,18
14000US06037910501,"Census Tract 9105.01, Los Angeles, CA",374,152,332,145,0,17,22,25,0,17,0,17,20,19
14000US06037910502,"Census Tract 9105.02, Los Angeles, CA",278,127,218,100,44,35,0,12,0,12,8,14,8,20
14000US06037910504,"Census Tract 9105.04, Los Angeles, CA",468,150,384,123,55,47,0,12,0,12,0,12,29,44
14000US06037910505,"Census Tract 9105.05, Los Angeles, CA",489,157,361,115,96,60,0,12,0,12,10,13,22,30
14000US06037910601,"Census Tract 9106.01, Los Angeles, CA",745,193,536,155,117,66,7,11,13,20,26,42,46,38
14000US06037910602,"Census Tract 9106.02, Los Angeles, CA",683,145,535,132,119,72,0,12,20,31,0,12,9,15
14000US06037910603,"Census Tract 9106.03, Los Angeles, CA",1152,255,960,238,103,59,14,17,0,17,37,31,38,31
14000US06037910605,"Census Tract 9106.05, Los Angeles, CA",631,202,489,138,142,103,0,12,0,12,0,12,0,12
14000US06037910606,"Census Tract 9106.06, Los Angeles, CA",314,92,225,73,53,30,27,25,0,12,0,12,9,13
14000US06037910705,"Census Tract 9107.05, Los Angeles, CA",1812,510,1144,354,507,245,23,38,24,37,51,49,63,66
14000US06037910706,"Census Tract 9107.06, Los Angeles, CA",861,237,684,217,109,62,17,20,0,17,18,21,33,35
14000US06037910707,"Census Tract 9107.07, Los Angeles, CA",693,206,635,203,24,23,9,13,0,12,0,12,25,29
14000US06037910709,"Census Tract 9107.09, Los Angeles, CA",381,113,334,99,31,25,0,12,4,7,0,12,12,15
14000US06037910711,"Census Tract 9107.11, Los Angeles, CA",1401,309,948,258,226,130,11,26,61,72,99,123,56,57
14000US06037910712,"Census Tract 9107.12, Los Angeles, CA",496,161,340,147,58,44,5,8,13,18,0,12,80,93
14000US06037910713,"Census Tract 9107.13, Los Angeles, CA",672,176,507,128,102,60,57,46,0,17,0,17,6,10
14000US06037910714,"Census Tract 9107.14, Los Angeles, CA",559,145,406,107,96,55,4,9,27,32,8,10,18,15
14000US06037910715,"Census Tract 9107.15, Los Angeles, CA",1078,297,810,261,194,101,10,16,0,17,20,22,44,32
14000US06037910716,"Census Tract 9107.16, Los Angeles, CA",1311,266,908,251,253,111,32,51,0,17,0,17,118,75
14000US06037910804,"Census Tract 9108.04, Los Angeles, CA",1293,194,1032,162,193,112,0,12,0,12,0,12,68,52
14000US06037910805,"Census Tract 9108.05, Los Angeles, CA",1819,245,1444,212,151,71,0,12,0,12,17,21,207,122
14000US06037910807,"Census Tract 9108.07, Los Angeles, CA",2051,251,1653,259,294,98,0,17,0,17,11,15,93,49
14000US06037910808,"Census Tract 9108.08, Los Angeles, CA",1490,223,1207,206,100,45,43,35,54,68,0,12,86,58
14000US06037910809,"Census Tract 9108.09, Los Angeles, CA",802,119,570,110,121,57,0,12,7,11,14,15,90,46
14000US06037910810,"Census Tract 9108.10, Los Angeles, CA",977,137,695,104,174,121,10,11,0,12,6,9,92,49
14000US06037910811,"Census Tract 9108.11, Los Angeles, CA",84,86,37,45,0,12,0,12,4,6,4,6,39,41
14000US06037910812,"Census Tract 9108.12, Los Angeles, CA",127,43,75,30,25,17,0,12,0,12,0,12,27,30
14000US06037910813,"Census Tract 9108.13, Los Angeles, CA",1656,256,1234,234,199,108,0,12,0,12,40,27,183,71
14000US06037911001,"Census Tract 9110.01, Los Angeles, CA",892,244,414,134,315,155,4,17,0,12,0,12,159,110
14000US06037920011,"Census Tract 9200.11, Los Angeles, CA",52,29,24,17,24,23,0,12,0,12,0,12,4,5
14000US06037920012,"Census Tract 9200.12, Los Angeles, CA",498,106,408,89,53,29,0,12,25,31,0,12,12,13
14000US06037920013,"Census Tract 9200.13, Los Angeles, CA",2095,258,1704,265,89,63,101,65,45,42,26,26,130,77
14000US06037920015,"Census Tract 9200.15, Los Angeles, CA",2324,179,1697,192,198,88,93,62,38,48,36,30,262,98
14000US06037920016,"Census Tract 9200.16, Los Angeles, CA",1843,234,1341,198,229,95,16,22,95,71,45,31,117,61
14000US06037920017,"Census Tract 9200.17, Los Angeles, CA",1963,269,1360,168,454,196,42,31,8,14,34,30,65,48
14000US06037920018,"Census Tract 9200.18, Los Angeles, CA",927,98,763,89,47,26,15,15,0,12,13,14,89,51
14000US06037920020,"Census Tract 9200.20, Los Angeles, CA",2832,314,2198,275,357,156,2,11,30,35,45,49,200,127
14000US06037920023,"Census Tract 9200.23, Los Angeles, CA",1189,225,930,201,134,62,64,42,0,12,24,23,37,25
14000US06037920026,"Census Tract 9200.26, Los Angeles, CA",74,36,57,27,9,10,8,8,0,12,0,12,0,12
14000US06037920028,"Census Tract 9200.28, Los Angeles, CA",2422,225,1996,199,178,85,44,34,0,17,76,44,128,56
14000US06037920029,"Census Tract 9200.29, Los Angeles, CA",1459,219,1149,183,154,85,47,38,0,12,0,12,109,52
14000US06037920030,"Census Tract 9200.30, Los Angeles, CA",2127,242,1632,183,329,171,30,34,0,17,19,23,117,56
14000US06037920031,"Census Tract 9200.31, Los Angeles, CA",1475,213,1235,192,134,91,0,17,27,31,0,17,79,45
14000US06037920032,"Census Tract 9200.32, Los Angeles, CA",1266,126,1017,108,119,90,18,17,0,12,6,8,106,43
14000US06037920033,"Census Tract 9200.33, Los Angeles, CA",224,101,202,98,17,21,0,12,0,12,0,12,5,7
14000US06037920034,"Census Tract 9200.34, Los Angeles, CA",1132,189,976,182,97,52,13,20,0,12,10,16,36,41
14000US06037920035,"Census Tract 9200.35, Los Angeles, CA",2500,446,1749,261,499,264,93,62,67,89,18,28,74,72
14000US06037920036,"Census Tract 9200.36, Los Angeles, CA",1032,169,798,138,80,49,32,23,35,25,0,12,87,76
14000US06037920037,"Census Tract 9200.37, Los Angeles, CA",1754,472,1266,421,218,225,108,126,71,94,0,17,91,83
14000US06037920038,"Census Tract 9200.38, Los Angeles, CA",1312,206,839,190,383,123,18,22,0,12,8,12,64,61
14000US06037920039,"Census Tract 9200.39, Los Angeles, CA",638,85,454,88,75,43,12,13,0,12,8,11,89,45
14000US06037920040,"Census Tract 9200.40, Los Angeles, CA",1023,212,837,211,45,37,31,34,0,12,9,14,101,55
14000US06037920041,"Census Tract 9200.41, Los Angeles, CA",898,125,659,108,125,58,13,21,7,9,24,22,70,34
14000US06037920042,"Census Tract 9200.42, Los Angeles, CA",2638,374,2179,354,88,81,31,37,0,17,63,64,277,148
14000US06037920043,"Census Tract 9200.43, Los Angeles, CA",1873,315,1383,246,206,101,26,29,0,17,18,28,240,132
14000US06037920044,"Census Tract 9200.44, Los Angeles, CA",942,115,765,118,67,48,45,29,6,9,13,13,46,32
14000US06037920045,"Census Tract 9200.45, Los Angeles, CA",1852,203,1519,222,159,84,29,27,0,12,24,25,121,53
14000US06037920102,"Census Tract 9201.02, Los Angeles, CA",1710,218,1356,223,171,103,0,17,63,55,11,17,109,70
14000US06037920104,"Census Tract 9201.04, Los Angeles, CA",1262,127,1031,138,117,50,11,14,0,12,29,20,74,33
14000US06037920106,"Census Tract 9201.06, Los Angeles, CA",1202,194,915,144,196,87,40,28,0,12,20,16,31,23
14000US06037920107,"Census Tract 9201.07, Los Angeles, CA",1659,233,1397,250,112,63,0,17,0,17,39,36,111,51
14000US06037920108,"Census Tract 9201.08, Los Angeles, CA",1278,180,944,150,174,83,33,33,9,14,7,10,111,61
14000US06037920109,"Census Tract 9201.09, Los Angeles, CA",1982,284,1571,269,220,153,12,19,11,18,20,32,148,67
14000US06037920110,"Census Tract 9201.10, Los Angeles, CA",1279,173,937,126,126,82,40,30,0,12,47,49,129,69
14000US06037920111,"Census Tract 9201.11, Los Angeles, CA",1151,202,958,196,56,38,49,43,29,34,18,19,41,32
14000US06037920112,"Census Tract 9201.12, Los Angeles, CA",1593,185,1274,194,77,41,10,15,9,14,8,13,215,143
14000US06037920114,"Census Tract 9201.14, Los Angeles, CA",2639,309,2115,330,135,102,7,14,0,17,62,52,320,162
14000US06037920115,"Census Tract 9201.15, Los Angeles, CA",1418,189,1201,180,62,47,50,34,9,13,34,28,62,44
14000US06037920116,"Census Tract 9201.16, Los Angeles, CA",1857,252,1445,217,201,89,9,14,44,39,37,56,121,67
14000US06037920118,"Census Tract 9201.18, Los Angeles, CA",2066,233,1609,230,255,86,30,31,22,33,38,37,112,53
14000US06037920119,"Census Tract 9201.19, Los Angeles, CA",632,87,527,98,31,22,6,9,0,12,0,12,68,42
14000US06037920200,"Census Tract 9202, Los Angeles, CA",0,17,0,17,0,17,0,17,0,17,0,17,0,17
14000US06037920303,"Census Tract 9203.03, Los Angeles, CA",616,118,547,121,38,32,0,12,0,12,0,12,31,27
14000US06037920312,"Census Tract 9203.12, Los Angeles, CA",1781,257,1369,237,164,91,22,23,53,57,51,37,122,57
14000US06037920313,"Census Tract 9203.13, Los Angeles, CA",2096,288,1683,304,243,115,26,25,0,17,10,16,134,59
14000US06037920314,"Census Tract 9203.14, Los Angeles, CA",1149,159,936,138,106,46,14,13,0,12,18,20,75,35
14000US06037920322,"Census Tract 9203.22, Los Angeles, CA",1004,130,812,120,77,55,0,12,8,13,28,30,79,37
14000US06037920326,"Census Tract 9203.26, Los Angeles, CA",1767,271,1262,257,158,107,23,27,61,65,100,77,163,108
14000US06037920328,"Census Tract 9203.28, Los Angeles, CA",905,127,649,112,43,32,4,7,91,92,38,26,80,43
14000US06037920329,"Census Tract 9203.29, Los Angeles, CA",1903,263,1532,249,122,97,66,48,55,55,36,40,92,63
14000US06037920330,"Census Tract 9203.30, Los Angeles, CA",2022,340,1620,304,118,73,50,53,39,36,11,17,184,108
14000US06037920331,"Census Tract 9203.31, Los Angeles, CA",1424,167,1114,159,117,72,16,18,20,25,23,22,134,63
14000US06037920332,"Census Tract 9203.32, Los Angeles, CA",916,154,587,94,78,38,22,18,53,30,0,12,176,117
14000US06037920334,"Census Tract 9203.34, Los Angeles, CA",1852,279,1544,269,68,66,51,63,23,25,0,17,166,96
14000US06037920336,"Census Tract 9203.36, Los Angeles, CA",2156,339,1453,285,376,125,155,91,8,13,75,66,89,69
14000US06037920337,"Census Tract 9203.37, Los Angeles, CA",2463,343,1586,256,463,145,75,73,181,140,43,48,115,61
14000US06037920338,"Census Tract 9203.38, Los Angeles, CA",1860,200,1487,173,154,88,23,25,0,17,13,20,183,87
14000US06037920339,"Census Tract 9203.39, Los Angeles, CA",2562,394,2126,364,143,129,85,75,17,28,97,91,94,72
14000US06037930101,"Census Tract 9301.01, Los Angeles, CA",36,27,24,18,0,12,0,12,7,10,0,12,5,7
14000US06037930200,"Census Tract 9302, Los Angeles, CA",160,71,132,56,17,22,6,8,0,12,5,7,0,12
14000US06037930301,"Census Tract 9303.01, Los Angeles, CA",209,70,127,52,47,33,0,12,0,12,10,16,25,22
14000US06037980001,"Census Tract 9800.01, Los Angeles, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06037980002,"Census Tract 9800.02, Los Angeles, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06037980003,"Census Tract 9800.03, Los Angeles, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06037980004,"Census Tract 9800.04, Los Angeles, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06037980005,"Census Tract 9800.05, Los Angeles, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06037980006,"Census Tract 9800.06, Los Angeles, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06037980007,"Census Tract 9800.07, Los Angeles, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06037980008,"Census Tract 9800.08, Los Angeles, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06037980009,"Census Tract 9800.09, Los Angeles, CA",2,2,0,12,0,12,0,12,1,2,0,12,1,2
14000US06037980010,"Census Tract 9800.10, Los Angeles, CA",37,26,26,17,0,12,0,12,0,12,0,12,11,16
14000US06037980013,"Census Tract 9800.13, Los Angeles, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12
