Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
"06037209520","14000US06037209520","Census Tract 2095.20","Census Tract 2095.20, Los Angeles County, California","ca","140","00","ACSSF","0004442",,,,,"06","037",,,,"209520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2821,1162,56,11,246,0,1322,24,41.19,1.99,0.39,8.72,0,46.86,0.85
"06037209810","14000US06037209810","Census Tract 2098.10","Census Tract 2098.10, Los Angeles County, California","ca","140","00","ACSSF","0004443",,,,,"06","037",,,,"209810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668,1025,137,0,348,0,1061,97,38.42,5.13,0,13.04,0,39.77,3.64
"06037209820","14000US06037209820","Census Tract 2098.20","Census Tract 2098.20, Los Angeles County, California","ca","140","00","ACSSF","0004444",,,,,"06","037",,,,"209820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262,1341,44,107,261,13,1484,12,41.11,1.35,3.28,8,0.4,45.49,0.37
"06037210010","14000US06037210010","Census Tract 2100.10","Census Tract 2100.10, Los Angeles County, California","ca","140","00","ACSSF","0004445",,,,,"06","037",,,,"210010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712,536,80,24,470,10,2493,99,14.44,2.16,0.65,12.66,0.27,67.16,2.67
"06037211000","14000US06037211000","Census Tract 2110","Census Tract 2110, Los Angeles County, California","ca","140","00","ACSSF","0004446",,,,,"06","037",,,,"211000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5055,3242,112,2,928,0,313,458,64.13,2.22,0.04,18.36,0,6.19,9.06
"06037211120","14000US06037211120","Census Tract 2111.20","Census Tract 2111.20, Los Angeles County, California","ca","140","00","ACSSF","0004447",,,,,"06","037",,,,"211120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5738,724,268,169,3299,142,1114,22,12.62,4.67,2.95,57.49,2.47,19.41,0.38
"06037211121","14000US06037211121","Census Tract 2111.21","Census Tract 2111.21, Los Angeles County, California","ca","140","00","ACSSF","0004448",,,,,"06","037",,,,"211121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186,710,148,0,755,31,440,102,32.48,6.77,0,34.54,1.42,20.13,4.67
"06037211122","14000US06037211122","Census Tract 2111.22","Census Tract 2111.22, Los Angeles County, California","ca","140","00","ACSSF","0004449",,,,,"06","037",,,,"211122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3224,1126,193,16,1047,0,721,121,34.93,5.99,0.5,32.48,0,22.36,3.75
"06037211201","14000US06037211201","Census Tract 2112.01","Census Tract 2112.01, Los Angeles County, California","ca","140","00","ACSSF","0004450",,,,,"06","037",,,,"211201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547,1006,109,8,358,55,980,31,39.5,4.28,0.31,14.06,2.16,38.48,1.22
"06037211202","14000US06037211202","Census Tract 2112.02","Census Tract 2112.02, Los Angeles County, California","ca","140","00","ACSSF","0004451",,,,,"06","037",,,,"211202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,1077,78,0,549,0,650,96,43.96,3.18,0,22.41,0,26.53,3.92
"06037211310","14000US06037211310","Census Tract 2113.10","Census Tract 2113.10, Los Angeles County, California","ca","140","00","ACSSF","0004452",,,,,"06","037",,,,"211310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3946,1457,123,0,471,24,1810,61,36.92,3.12,0,11.94,0.61,45.87,1.55
"06037211320","14000US06037211320","Census Tract 2113.20","Census Tract 2113.20, Los Angeles County, California","ca","140","00","ACSSF","0004453",,,,,"06","037",,,,"211320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195,1202,287,0,682,0,1008,16,37.62,8.98,0,21.35,0,31.55,0.5
"06037211410","14000US06037211410","Census Tract 2114.10","Census Tract 2114.10, Los Angeles County, California","ca","140","00","ACSSF","0004454",,,,,"06","037",,,,"211410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805,796,41,23,1436,0,445,64,28.38,1.46,0.82,51.19,0,15.86,2.28
"06037211420","14000US06037211420","Census Tract 2114.20","Census Tract 2114.20, Los Angeles County, California","ca","140","00","ACSSF","0004455",,,,,"06","037",,,,"211420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3452,1197,313,0,1173,0,687,82,34.68,9.07,0,33.98,0,19.9,2.38
"06037211500","14000US06037211500","Census Tract 2115","Census Tract 2115, Los Angeles County, California","ca","140","00","ACSSF","0004456",,,,,"06","037",,,,"211500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4049,1508,140,0,1614,0,551,236,37.24,3.46,0,39.86,0,13.61,5.83
"06037211701","14000US06037211701","Census Tract 2117.01","Census Tract 2117.01, Los Angeles County, California","ca","140","00","ACSSF","0004457",,,,,"06","037",,,,"211701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744,782,186,0,1620,0,62,94,28.5,6.78,0,59.04,0,2.26,3.43
"06037211703","14000US06037211703","Census Tract 2117.03","Census Tract 2117.03, Los Angeles County, California","ca","140","00","ACSSF","0004458",,,,,"06","037",,,,"211703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4490,1631,325,0,1625,0,808,101,36.33,7.24,0,36.19,0,18,2.25
