Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010
"06037134903","14000US06037134903","Census Tract 1349.03","Census Tract 1349.03, Los Angeles County, California","ca","140","00","ACSSF","0004162",,,,,"06","037",,,,"134903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63185,56494,88106,,83365,,,,42412,63047
"06037134904","14000US06037134904","Census Tract 1349.04","Census Tract 1349.04, Los Angeles County, California","ca","140","00","ACSSF","0004163",,,,,"06","037",,,,"134904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44774,47981,,,,,43894,109875,48636,44256
"06037134905","14000US06037134905","Census Tract 1349.05","Census Tract 1349.05, Los Angeles County, California","ca","140","00","ACSSF","0004164",,,,,"06","037",,,,"134905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79985,80855,77556,,101645,,,,77100,84231
"06037135102","14000US06037135102","Census Tract 1351.02","Census Tract 1351.02, Los Angeles County, California","ca","140","00","ACSSF","0004165",,,,,"06","037",,,,"135102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127721,135893,,,108409,,88583,74531,107656,143393
"06037135111","14000US06037135111","Census Tract 1351.11","Census Tract 1351.11, Los Angeles County, California","ca","140","00","ACSSF","0004166",,,,,"06","037",,,,"135111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100911,95446,,,102012,,,,73125,107083
"06037135113","14000US06037135113","Census Tract 1351.13","Census Tract 1351.13, Los Angeles County, California","ca","140","00","ACSSF","0004167",,,,,"06","037",,,,"135113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75833,74175,70677,,106534,,,,81827,74018
"06037135114","14000US06037135114","Census Tract 1351.14","Census Tract 1351.14, Los Angeles County, California","ca","140","00","ACSSF","0004168",,,,,"06","037",,,,"135114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60101,45543,68864,,81488,,,,60726,43472
"06037135201","14000US06037135201","Census Tract 1352.01","Census Tract 1352.01, Los Angeles County, California","ca","140","00","ACSSF","0004169",,,,,"06","037",,,,"135201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107407,103661,,,127000,,,232083,66985,111667
"06037135202","14000US06037135202","Census Tract 1352.02","Census Tract 1352.02, Los Angeles County, California","ca","140","00","ACSSF","0004170",,,,,"06","037",,,,"135202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108500,106645,,,107917,,,,96750,105461
"06037135203","14000US06037135203","Census Tract 1352.03","Census Tract 1352.03, Los Angeles County, California","ca","140","00","ACSSF","0004171",,,,,"06","037",,,,"135203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115519,112500,97500,,126094,,,,,114006
"06037137000","14000US06037137000","Census Tract 1370","Census Tract 1370, Los Angeles County, California","ca","140","00","ACSSF","0004172",,,,,"06","037",,,,"137000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115402,106477,247700,,115972,,,250001,187065,104821
"06037137103","14000US06037137103","Census Tract 1371.03","Census Tract 1371.03, Los Angeles County, California","ca","140","00","ACSSF","0004173",,,,,"06","037",,,,"137103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76906,76736,82260,,,,,,61538,80678
"06037137104","14000US06037137104","Census Tract 1371.04","Census Tract 1371.04, Los Angeles County, California","ca","140","00","ACSSF","0004174",,,,,"06","037",,,,"137104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103799,103578,,,161250,,,,,104093
"06037137201","14000US06037137201","Census Tract 1372.01","Census Tract 1372.01, Los Angeles County, California","ca","140","00","ACSSF","0004175",,,,,"06","037",,,,"137201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75988,76923,97979,,,,70455,75890,72008,74728
"06037137301","14000US06037137301","Census Tract 1373.01","Census Tract 1373.01, Los Angeles County, California","ca","140","00","ACSSF","0004176",,,,,"06","037",,,,"137301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152188,152578,250001,,,,,,195208,148750
"06037137302","14000US06037137302","Census Tract 1373.02","Census Tract 1373.02, Los Angeles County, California","ca","140","00","ACSSF","0004177",,,,,"06","037",,,,"137302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134971,134767,250001,,173380,,,,196852,133605
"06037137401","14000US06037137401","Census Tract 1374.01","Census Tract 1374.01, Los Angeles County, California","ca","140","00","ACSSF","0004178",,,,,"06","037",,,,"137401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109821,112125,250001,,77200,,,,138250,112250
"06037137402","14000US06037137402","Census Tract 1374.02","Census Tract 1374.02, Los Angeles County, California","ca","140","00","ACSSF","0004179",,,,,"06","037",,,,"137402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100781,100281,,,184612,,,,,95189
"06037137501","14000US06037137501","Census Tract 1375.01","Census Tract 1375.01, Los Angeles County, California","ca","140","00","ACSSF","0004180",,,,,"06","037",,,,"137501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85089,89663,,,97697,,60375,,73393,89365
"06037137502","14000US06037137502","Census Tract 1375.02","Census Tract 1375.02, Los Angeles County, California","ca","140","00","ACSSF","0004181",,,,,"06","037",,,,"137502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99836,97862,129904,,,,,,180611,98125
"06037137504","14000US06037137504","Census Tract 1375.04","Census Tract 1375.04, Los Angeles County, California","ca","140","00","ACSSF","0004182",,,,,"06","037",,,,"137504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158500,161250,,,,,,,,160455
"06037138000","14000US06037138000","Census Tract 1380","Census Tract 1380, Los Angeles County, California","ca","140","00","ACSSF","0004183",,,,,"06","037",,,,"138000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128026,128355,,,209453,,120057,,122273,119167
"06037139001","14000US06037139001","Census Tract 1390.01","Census Tract 1390.01, Los Angeles County, California","ca","140","00","ACSSF","0004184",,,,,"06","037",,,,"139001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80156,76953,,,97917,,,68819,53603,85348
"06037139200","14000US06037139200","Census Tract 1392","Census Tract 1392, Los Angeles County, California","ca","140","00","ACSSF","0004185",,,,,"06","037",,,,"139200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67420,65000,,,97770,,,,84792,64215
"06037139301","14000US06037139301","Census Tract 1393.01","Census Tract 1393.01, Los Angeles County, California","ca","140","00","ACSSF","0004186",,,,,"06","037",,,,"139301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105192,107260,,,117500,,,46146,135739,92625
"06037139302","14000US06037139302","Census Tract 1393.02","Census Tract 1393.02, Los Angeles County, California","ca","140","00","ACSSF","0004187",,,,,"06","037",,,,"139302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51157,50202,,,,,74405,54036,53000,52500
"06037139303","14000US06037139303","Census Tract 1393.03","Census Tract 1393.03, Los Angeles County, California","ca","140","00","ACSSF","0004188",,,,,"06","037",,,,"139303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53297,52957,,,59286,,19250,78950,41250,53477
"06037139401","14000US06037139401","Census Tract 1394.01","Census Tract 1394.01, Los Angeles County, California","ca","140","00","ACSSF","0004189",,,,,"06","037",,,,"139401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63048,63707,,,61583,,,,63017,70100
"06037139402","14000US06037139402","Census Tract 1394.02","Census Tract 1394.02, Los Angeles County, California","ca","140","00","ACSSF","0004190",,,,,"06","037",,,,"139402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128529,126979,,,,,,198750,,128529
"06037139502","14000US06037139502","Census Tract 1395.02","Census Tract 1395.02, Los Angeles County, California","ca","140","00","ACSSF","0004191",,,,,"06","037",,,,"139502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69048,67212,,,155741,,,73056,64570,68274
"06037139503","14000US06037139503","Census Tract 1395.03","Census Tract 1395.03, Los Angeles County, California","ca","140","00","ACSSF","0004192",,,,,"06","037",,,,"139503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56479,53846,,,103906,,,112987,73313,52516
"06037139504","14000US06037139504","Census Tract 1395.04","Census Tract 1395.04, Los Angeles County, California","ca","140","00","ACSSF","0004193",,,,,"06","037",,,,"139504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56082,52065,126250,,114028,,,,70500,51739
"06037139600","14000US06037139600","Census Tract 1396","Census Tract 1396, Los Angeles County, California","ca","140","00","ACSSF","0004194",,,,,"06","037",,,,"139600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79023,79659,,,,,,63512,117857,77886
"06037139701","14000US06037139701","Census Tract 1397.01","Census Tract 1397.01, Los Angeles County, California","ca","140","00","ACSSF","0004195",,,,,"06","037",,,,"139701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144337,145733,,,116058,,,,,148246
"06037139702","14000US06037139702","Census Tract 1397.02","Census Tract 1397.02, Los Angeles County, California","ca","140","00","ACSSF","0004196",,,,,"06","037",,,,"139702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202471,220368,,,140417,,,,,221544
"06037139703","14000US06037139703","Census Tract 1397.03","Census Tract 1397.03, Los Angeles County, California","ca","140","00","ACSSF","0004197",,,,,"06","037",,,,"139703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123750,139444,,,121667,,,,,140250
"06037139801","14000US06037139801","Census Tract 1398.01","Census Tract 1398.01, Los Angeles County, California","ca","140","00","ACSSF","0004198",,,,,"06","037",,,,"139801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137917,138333,,,250001,,,,250001,136125
"06037139802","14000US06037139802","Census Tract 1398.02","Census Tract 1398.02, Los Angeles County, California","ca","140","00","ACSSF","0004199",,,,,"06","037",,,,"139802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144031,144813,,,,,,,137273,148906
"06037141101","14000US06037141101","Census Tract 1411.01","Census Tract 1411.01, Los Angeles County, California","ca","140","00","ACSSF","0004200",,,,,"06","037",,,,"141101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63047,63242,59727,,71429,,,,78358,61707
"06037141102","14000US06037141102","Census Tract 1411.02","Census Tract 1411.02, Los Angeles County, California","ca","140","00","ACSSF","0004201",,,,,"06","037",,,,"141102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95391,91488,66339,,,,,250001,,95795
"06037141201","14000US06037141201","Census Tract 1412.01","Census Tract 1412.01, Los Angeles County, California","ca","140","00","ACSSF","0004202",,,,,"06","037",,,,"141201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67321,69219,110556,,57321,,,,74063,68281
"06037141202","14000US06037141202","Census Tract 1412.02","Census Tract 1412.02, Los Angeles County, California","ca","140","00","ACSSF","0004203",,,,,"06","037",,,,"141202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75403,74881,126875,,97625,,,,46012,75925
"06037141302","14000US06037141302","Census Tract 1413.02","Census Tract 1413.02, Los Angeles County, California","ca","140","00","ACSSF","0004204",,,,,"06","037",,,,"141302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88289,89632,,,85333,,73750,,86463,89526
"06037141303","14000US06037141303","Census Tract 1413.03","Census Tract 1413.03, Los Angeles County, California","ca","140","00","ACSSF","0004205",,,,,"06","037",,,,"141303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72847,79643,,,107917,,,,109457,74306
"06037141304","14000US06037141304","Census Tract 1413.04","Census Tract 1413.04, Los Angeles County, California","ca","140","00","ACSSF","0004206",,,,,"06","037",,,,"141304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84286,86848,,,250001,,,,74205,86141
"06037141400","14000US06037141400","Census Tract 1414","Census Tract 1414, Los Angeles County, California","ca","140","00","ACSSF","0004207",,,,,"06","037",,,,"141400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96744,99531,46012,,144471,,,,,98661
"06037141500","14000US06037141500","Census Tract 1415","Census Tract 1415, Los Angeles County, California","ca","140","00","ACSSF","0004208",,,,,"06","037",,,,"141500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214313,214250,,,237917,,,,,229821
"06037141600","14000US06037141600","Census Tract 1416","Census Tract 1416, Los Angeles County, California","ca","140","00","ACSSF","0004209",,,,,"06","037",,,,"141600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195071,193819,,,250001,,,104063,113438,194792
"06037141700","14000US06037141700","Census Tract 1417","Census Tract 1417, Los Angeles County, California","ca","140","00","ACSSF","0004210",,,,,"06","037",,,,"141700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205188,193958,,,250001,,,,,193780
"06037143100","14000US06037143100","Census Tract 1431","Census Tract 1431, Los Angeles County, California","ca","140","00","ACSSF","0004211",,,,,"06","037",,,,"143100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97727,109881,81190,,,,87545,,68750,113160
"06037143200","14000US06037143200","Census Tract 1432","Census Tract 1432, Los Angeles County, California","ca","140","00","ACSSF","0004212",,,,,"06","037",,,,"143200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74063,74063,86771,,155263,,41667,84276,41667,74669
"06037143300","14000US06037143300","Census Tract 1433","Census Tract 1433, Los Angeles County, California","ca","140","00","ACSSF","0004213",,,,,"06","037",,,,"143300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87125,76835,,,173688,,109615,,51172,101705
"06037143400","14000US06037143400","Census Tract 1434","Census Tract 1434, Los Angeles County, California","ca","140","00","ACSSF","0004214",,,,,"06","037",,,,"143400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106920,106900,,,75536,,,132321,95577,107390
"06037143500","14000US06037143500","Census Tract 1435","Census Tract 1435, Los Angeles County, California","ca","140","00","ACSSF","0004215",,,,,"06","037",,,,"143500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91563,103617,72622,,,,,,,108641
"06037143602","14000US06037143602","Census Tract 1436.02","Census Tract 1436.02, Los Angeles County, California","ca","140","00","ACSSF","0004216",,,,,"06","037",,,,"143602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84336,83594,37650,,106108,,,,,84883
"06037143603","14000US06037143603","Census Tract 1436.03","Census Tract 1436.03, Los Angeles County, California","ca","140","00","ACSSF","0004217",,,,,"06","037",,,,"143603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77667,75486,,,80833,,,142625,115625,75347
"06037143604","14000US06037143604","Census Tract 1436.04","Census Tract 1436.04, Los Angeles County, California","ca","140","00","ACSSF","0004218",,,,,"06","037",,,,"143604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63275,62913,,,87989,,,99330,63162,59625
"06037143700","14000US06037143700","Census Tract 1437","Census Tract 1437, Los Angeles County, California","ca","140","00","ACSSF","0004219",,,,,"06","037",,,,"143700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106818,110625,,,117273,,,105795,99375,107235
"06037143800","14000US06037143800","Census Tract 1438","Census Tract 1438, Los Angeles County, California","ca","140","00","ACSSF","0004220",,,,,"06","037",,,,"143800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132366,154792,83181,,,,,,100642,159531
"06037143901","14000US06037143901","Census Tract 1439.01","Census Tract 1439.01, Los Angeles County, California","ca","140","00","ACSSF","0004221",,,,,"06","037",,,,"143901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208438,211875,,,250001,,,115000,198125,210500
"06037143902","14000US06037143902","Census Tract 1439.02","Census Tract 1439.02, Los Angeles County, California","ca","140","00","ACSSF","0004222",,,,,"06","037",,,,"143902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120781,116739,,,126464,,,,234485,112772
"06037181000","14000US06037181000","Census Tract 1810","Census Tract 1810, Los Angeles County, California","ca","140","00","ACSSF","0004223",,,,,"06","037",,,,"181000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117409,120459,,,150781,,,114044,120449,115938
"06037181300","14000US06037181300","Census Tract 1813","Census Tract 1813, Los Angeles County, California","ca","140","00","ACSSF","0004224",,,,,"06","037",,,,"181300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107371,98750,126326,,107950,,113182,92130,90787,118229
"06037181400","14000US06037181400","Census Tract 1814","Census Tract 1814, Los Angeles County, California","ca","140","00","ACSSF","0004225",,,,,"06","037",,,,"181400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57382,66932,82984,,62031,,39044,122879,48750,75982
"06037181500","14000US06037181500","Census Tract 1815","Census Tract 1815, Los Angeles County, California","ca","140","00","ACSSF","0004226",,,,,"06","037",,,,"181500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108269,81563,150750,,117045,,127917,,68646,115938
"06037181600","14000US06037181600","Census Tract 1816","Census Tract 1816, Los Angeles County, California","ca","140","00","ACSSF","0004227",,,,,"06","037",,,,"181600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74205,72604,,,83393,,71750,77583,66364,88990
"06037183101","14000US06037183101","Census Tract 1831.01","Census Tract 1831.01, Los Angeles County, California","ca","140","00","ACSSF","0004228",,,,,"06","037",,,,"183101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57893,77386,,,34688,,48125,,49167,85179
"06037183103","14000US06037183103","Census Tract 1831.03","Census Tract 1831.03, Los Angeles County, California","ca","140","00","ACSSF","0004229",,,,,"06","037",,,,"183103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59076,55250,62054,66473,92083,,53406,91094,54030,59833
"06037183104","14000US06037183104","Census Tract 1831.04","Census Tract 1831.04, Los Angeles County, California","ca","140","00","ACSSF","0004230",,,,,"06","037",,,,"183104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76034,75333,105208,,75982,,65673,118542,67417,84750
"06037183220","14000US06037183220","Census Tract 1832.20","Census Tract 1832.20, Los Angeles County, California","ca","140","00","ACSSF","0004231",,,,,"06","037",,,,"183220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56710,56758,,58194,78894,,55972,,50938,101250
"06037183221","14000US06037183221","Census Tract 1832.21","Census Tract 1832.21, Los Angeles County, California","ca","140","00","ACSSF","0004232",,,,,"06","037",,,,"183221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62011,68125,,,,,62632,62396,56719,83958
"06037183222","14000US06037183222","Census Tract 1832.22","Census Tract 1832.22, Los Angeles County, California","ca","140","00","ACSSF","0004233",,,,,"06","037",,,,"183222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70089,48477,250001,,96591,,,114231,42283,77143
"06037183300","14000US06037183300","Census Tract 1833","Census Tract 1833, Los Angeles County, California","ca","140","00","ACSSF","0004234",,,,,"06","037",,,,"183300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73765,73958,,,90625,,51750,,71875,73463
"06037183401","14000US06037183401","Census Tract 1834.01","Census Tract 1834.01, Los Angeles County, California","ca","140","00","ACSSF","0004235",,,,,"06","037",,,,"183401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59211,63450,,,69107,,44211,,44861,83295
"06037183402","14000US06037183402","Census Tract 1834.02","Census Tract 1834.02, Los Angeles County, California","ca","140","00","ACSSF","0004236",,,,,"06","037",,,,"183402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60972,54167,,,57303,,61591,,56250,70139
"06037183510","14000US06037183510","Census Tract 1835.10","Census Tract 1835.10, Los Angeles County, California","ca","140","00","ACSSF","0004237",,,,,"06","037",,,,"183510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70357,83750,,,,,52404,197917,64306,80000
"06037183520","14000US06037183520","Census Tract 1835.20","Census Tract 1835.20, Los Angeles County, California","ca","140","00","ACSSF","0004238",,,,,"06","037",,,,"183520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44276,53250,,,,,34714,109375,36189,90000
"06037183610","14000US06037183610","Census Tract 1836.10","Census Tract 1836.10, Los Angeles County, California","ca","140","00","ACSSF","0004239",,,,,"06","037",,,,"183610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56563,70208,,,69464,,47167,,48523,83958
"06037183620","14000US06037183620","Census Tract 1836.20","Census Tract 1836.20, Los Angeles County, California","ca","140","00","ACSSF","0004240",,,,,"06","037",,,,"183620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56597,64531,23615,,63750,,54712,114000,55385,83958
"06037183701","14000US06037183701","Census Tract 1837.01","Census Tract 1837.01, Los Angeles County, California","ca","140","00","ACSSF","0004241",,,,,"06","037",,,,"183701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49386,49565,,,72679,,62831,,45865,78224
"06037183702","14000US06037183702","Census Tract 1837.02","Census Tract 1837.02, Los Angeles County, California","ca","140","00","ACSSF","0004242",,,,,"06","037",,,,"183702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54602,51250,,,76042,,38711,63450,39306,70515
"06037183810","14000US06037183810","Census Tract 1838.10","Census Tract 1838.10, Los Angeles County, California","ca","140","00","ACSSF","0004243",,,,,"06","037",,,,"183810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47350,44559,,,,,45417,68990,45900,53906
