Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,PCT_SE_A04001_002,PCT_SE_A04001_003,PCT_SE_A04001_004,PCT_SE_A04001_005,PCT_SE_A04001_006,PCT_SE_A04001_007,PCT_SE_A04001_008,PCT_SE_A04001_009,PCT_SE_A04001_010,PCT_SE_A04001_011,PCT_SE_A04001_012,PCT_SE_A04001_013,PCT_SE_A04001_014,PCT_SE_A04001_015,PCT_SE_A04001_016,PCT_SE_A04001_017,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008,SE_A14006_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,PCT_SE_A10060_002,PCT_SE_A10060_003,SE_A09001_001,SE_A09001_002,SE_A09001_003,SE_A09001_004,SE_A09001_005,SE_A09001_006,SE_A09001_007,SE_A09001_008,SE_A09001_009,SE_A09001_010,PCT_SE_A09001_002,PCT_SE_A09001_003,PCT_SE_A09001_004,PCT_SE_A09001_005,PCT_SE_A09001_006,PCT_SE_A09001_007,PCT_SE_A09001_008,PCT_SE_A09001_009,PCT_SE_A09001_010
"06037532800","14000US06037532800","Census Tract 5328","Census Tract 5328, Los Angeles County, California","ca","140","00","ACSSF","0005445",,,,,"06","037",,,,"532800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4334,4334,1668,313,27,3,0,2260,63,38.49,7.22,0.62,0.07,0,52.15,1.45,4334,324,20,301,0,3,0,0,0,4010,1648,12,27,0,0,2260,63,7.48,0.46,6.95,0,0.07,0,0,0,92.52,38.02,0.28,0.62,0,0,52.15,1.45,2151,1271,499,307,64,10,0,0,59.09,23.2,14.27,2.98,0.46,0,0,39549,997,354,643,35.51,64.49,1479,1451,82,397,145,369,221,205,32,28,98.11,5.54,26.84,9.8,24.95,14.94,13.86,2.16,1.89
"06037532900","14000US06037532900","Census Tract 5329","Census Tract 5329, Los Angeles County, California","ca","140","00","ACSSF","0005446",,,,,"06","037",,,,"532900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7226,7226,2915,488,217,0,12,3547,47,40.34,6.75,3,0,0.17,49.09,0.65,7226,501,52,449,0,0,0,0,0,6725,2863,39,217,0,12,3547,47,6.93,0.72,6.21,0,0,0,0,0,93.07,39.62,0.54,3,0,0.17,49.09,0.65,4067,2187,1123,547,179,23,8,0,53.77,27.61,13.45,4.4,0.57,0.2,0,37866,1676,462,1214,27.57,72.43,2857,2770,252,395,577,678,549,227,92,87,96.95,8.82,13.83,20.2,23.73,19.22,7.95,3.22,3.05
"06037533001","14000US06037533001","Census Tract 5330.01","Census Tract 5330.01, Los Angeles County, California","ca","140","00","ACSSF","0005447",,,,,"06","037",,,,"533001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270,4270,1362,265,0,19,0,2561,63,31.9,6.21,0,0.44,0,59.98,1.48,4270,322,57,265,0,0,0,0,0,3948,1305,0,0,19,0,2561,63,7.54,1.33,6.21,0,0,0,0,0,92.46,30.56,0,0,0.44,0,59.98,1.48,2417,1369,500,407,141,0,0,0,56.64,20.69,16.84,5.83,0,0,0,33656,1040,356,684,34.23,65.77,1878,1799,178,353,241,386,378,215,48,79,95.79,9.48,18.8,12.83,20.55,20.13,11.45,2.56,4.21
"06037533002","14000US06037533002","Census Tract 5330.02","Census Tract 5330.02, Los Angeles County, California","ca","140","00","ACSSF","0005448",,,,,"06","037",,,,"533002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2647,2647,1058,0,0,0,0,1584,5,39.97,0,0,0,0,59.84,0.19,2647,121,23,0,0,0,0,93,5,2526,1035,0,0,0,0,1491,0,4.57,0.87,0,0,0,0,3.51,0.19,95.43,39.1,0,0,0,0,56.33,0,1589,834,484,211,48,12,0,0,52.49,30.46,13.28,3.02,0.76,0,0,36339,589,250,339,42.44,57.56,1066,1036,45,201,204,252,180,75,79,30,97.19,4.22,18.86,19.14,23.64,16.89,7.04,7.41,2.81
"06037533103","14000US06037533103","Census Tract 5331.03","Census Tract 5331.03, Los Angeles County, California","ca","140","00","ACSSF","0005449",,,,,"06","037",,,,"533103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3325,3325,1960,27,7,84,0,1201,46,58.95,0.81,0.21,2.53,0,36.12,1.38,3325,123,76,12,0,35,0,0,0,3202,1884,15,7,49,0,1201,46,3.7,2.29,0.36,0,1.05,0,0,0,96.3,56.66,0.45,0.21,1.47,0,36.12,1.38,1738,1131,325,196,73,0,13,0,65.07,18.7,11.28,4.2,0,0.75,0,32000,832,108,724,12.98,87.02,1393,1370,84,251,252,237,399,120,27,23,98.35,6.03,18.02,18.09,17.01,28.64,8.61,1.94,1.65
"06037533104","14000US06037533104","Census Tract 5331.04","Census Tract 5331.04, Los Angeles County, California","ca","140","00","ACSSF","0005450",,,,,"06","037",,,,"533104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4520,4520,2895,62,1,1,0,1325,236,64.05,1.37,0.02,0.02,0,29.31,5.22,4520,171,111,52,1,1,0,0,6,4349,2784,10,0,0,0,1325,230,3.78,2.46,1.15,0.02,0.02,0,0,0.13,96.22,61.59,0.22,0,0,0,29.31,5.09,2663,1491,638,381,110,13,9,21,55.99,23.96,14.31,4.13,0.49,0.34,0.79,28681,1243,142,1101,11.42,88.58,1862,1819,142,359,307,556,210,169,76,43,97.69,7.63,19.28,16.49,29.86,11.28,9.08,4.08,2.31
"06037533105","14000US06037533105","Census Tract 5331.05","Census Tract 5331.05, Los Angeles County, California","ca","140","00","ACSSF","0005451",,,,,"06","037",,,,"533105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533,2533,1522,0,4,0,0,1007,0,60.09,0,0.16,0,0,39.76,0,2533,34,34,0,0,0,0,0,0,2499,1488,0,4,0,0,1007,0,1.34,1.34,0,0,0,0,0,0,98.66,58.74,0,0.16,0,0,39.76,0,1504,1004,385,73,32,0,10,0,66.76,25.6,4.85,2.13,0,0.66,0,32054,645,43,602,6.67,93.33,1065,1055,98,172,215,319,100,125,26,10,99.06,9.2,16.15,20.19,29.95,9.39,11.74,2.44,0.94
"06037533106","14000US06037533106","Census Tract 5331.06","Census Tract 5331.06, Los Angeles County, California","ca","140","00","ACSSF","0005452",,,,,"06","037",,,,"533106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,1583,1360,6,6,0,0,179,32,85.91,0.38,0.38,0,0,11.31,2.02,1583,16,10,0,0,0,0,0,6,1567,1350,6,6,0,0,179,26,1.01,0.63,0,0,0,0,0,0.38,98.99,85.28,0.38,0.38,0,0,11.31,1.64,989,550,250,149,22,11,7,0,55.61,25.28,15.07,2.22,1.11,0.71,0,37159,406,110,296,27.09,72.91,709,666,43,156,145,167,51,80,24,43,93.94,6.06,22,20.45,23.55,7.19,11.28,3.39,6.06
"06037533107","14000US06037533107","Census Tract 5331.07","Census Tract 5331.07, Los Angeles County, California","ca","140","00","ACSSF","0005453",,,,,"06","037",,,,"533107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480,3480,2160,0,6,33,0,1234,47,62.07,0,0.17,0.95,0,35.46,1.35,3480,69,36,0,0,33,0,0,0,3411,2124,0,6,0,0,1234,47,1.98,1.03,0,0,0.95,0,0,0,98.02,61.03,0,0.17,0,0,35.46,1.35,2001,1014,432,382,142,31,0,0,50.67,21.59,19.09,7.1,1.55,0,0,38462,948,145,803,15.3,84.7,1602,1556,75,264,334,416,247,141,79,46,97.13,4.68,16.48,20.85,25.97,15.42,8.8,4.93,2.87
"06037533201","14000US06037533201","Census Tract 5332.01","Census Tract 5332.01, Los Angeles County, California","ca","140","00","ACSSF","0005454",,,,,"06","037",,,,"533201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2915,2915,1746,0,18,0,0,1151,0,59.9,0,0.62,0,0,39.49,0,2915,57,57,0,0,0,0,0,0,2858,1689,0,18,0,0,1151,0,1.96,1.96,0,0,0,0,0,0,98.04,57.94,0,0.62,0,0,39.49,0,1730,1052,325,259,94,0,0,0,60.81,18.79,14.97,5.43,0,0,0,39268,672,179,493,26.64,73.36,962,944,41,277,160,172,157,94,43,18,98.13,4.26,28.79,16.63,17.88,16.32,9.77,4.47,1.87
"06037533202","14000US06037533202","Census Tract 5332.02","Census Tract 5332.02, Los Angeles County, California","ca","140","00","ACSSF","0005455",,,,,"06","037",,,,"533202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2983,2983,2252,0,6,6,0,719,0,75.49,0,0.2,0.2,0,24.1,0,2983,36,24,0,6,6,0,0,0,2947,2228,0,0,0,0,719,0,1.21,0.8,0,0.2,0.2,0,0,0,98.79,74.69,0,0,0,0,24.1,0,1867,1006,476,266,75,31,13,0,53.88,25.5,14.25,4.02,1.66,0.7,0,53838,631,226,405,35.82,64.18,1348,1311,150,220,361,271,169,126,14,37,97.26,11.13,16.32,26.78,20.1,12.54,9.35,1.04,2.74
"06037533203","14000US06037533203","Census Tract 5332.03","Census Tract 5332.03, Los Angeles County, California","ca","140","00","ACSSF","0005456",,,,,"06","037",,,,"533203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013,1083,1,0,6,0,902,21,53.8,0.05,0,0.3,0,44.81,1.04,2013,35,7,1,0,6,0,0,21,1978,1076,0,0,0,0,902,0,1.74,0.35,0.05,0,0.3,0,0,1.04,98.26,53.45,0,0,0,0,44.81,0,1043,697,184,111,42,5,4,0,66.83,17.64,10.64,4.03,0.48,0.38,0,44271,429,123,306,28.67,71.33,744,724,20,215,155,159,121,54,0,20,97.31,2.69,28.9,20.83,21.37,16.26,7.26,0,2.69
"06037533300","14000US06037533300","Census Tract 5333","Census Tract 5333, Los Angeles County, California","ca","140","00","ACSSF","0005457",,,,,"06","037",,,,"533300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380,3380,2769,13,0,0,0,594,4,81.92,0.38,0,0,0,17.57,0.12,3380,86,61,13,0,0,0,8,4,3294,2708,0,0,0,0,586,0,2.54,1.8,0.38,0,0,0,0.24,0.12,97.46,80.12,0,0,0,0,17.34,0,1905,926,548,356,44,25,6,0,48.61,28.77,18.69,2.31,1.31,0.31,0,34417,856,142,714,16.59,83.41,1376,1351,48,338,223,443,167,119,13,25,98.18,3.49,24.56,16.21,32.19,12.14,8.65,0.94,1.82
"06037533401","14000US06037533401","Census Tract 5334.01","Census Tract 5334.01, Los Angeles County, California","ca","140","00","ACSSF","0005458",,,,,"06","037",,,,"533401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5653,5653,4408,0,0,0,0,1234,11,77.98,0,0,0,0,21.83,0.19,5653,22,22,0,0,0,0,0,0,5631,4386,0,0,0,0,1234,11,0.39,0.39,0,0,0,0,0,0,99.61,77.59,0,0,0,0,21.83,0.19,3438,1839,964,412,193,15,15,0,53.49,28.04,11.98,5.61,0.44,0.44,0,53464,1215,420,795,34.57,65.43,2690,2619,63,632,451,778,368,254,73,71,97.36,2.34,23.49,16.77,28.92,13.68,9.44,2.71,2.64
"06037533402","14000US06037533402","Census Tract 5334.02","Census Tract 5334.02, Los Angeles County, California","ca","140","00","ACSSF","0005459",,,,,"06","037",,,,"533402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4067,4067,3042,0,0,0,0,991,34,74.8,0,0,0,0,24.37,0.84,4067,38,38,0,0,0,0,0,0,4029,3004,0,0,0,0,991,34,0.93,0.93,0,0,0,0,0,0,99.07,73.86,0,0,0,0,24.37,0.84,2505,1259,759,325,153,9,0,0,50.26,30.3,12.97,6.11,0.36,0,0,32314,1021,294,727,28.8,71.2,1818,1808,17,283,311,633,377,157,30,10,99.45,0.94,15.57,17.11,34.82,20.74,8.64,1.65,0.55
"06037533403","14000US06037533403","Census Tract 5334.03","Census Tract 5334.03, Los Angeles County, California","ca","140","00","ACSSF","0005460",,,,,"06","037",,,,"533403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2939,2939,1883,34,7,53,0,908,54,64.07,1.16,0.24,1.8,0,30.89,1.84,2939,219,132,27,7,53,0,0,0,2720,1751,7,0,0,0,908,54,7.45,4.49,0.92,0.24,1.8,0,0,0,92.55,59.58,0.24,0,0,0,30.89,1.84,1930,914,511,301,154,28,9,13,47.36,26.48,15.6,7.98,1.45,0.47,0.67,46810,740,258,482,34.86,65.14,1318,1258,42,311,215,254,293,138,5,60,95.45,3.19,23.6,16.31,19.27,22.23,10.47,0.38,4.55
"06037533501","14000US06037533501","Census Tract 5335.01","Census Tract 5335.01, Los Angeles County, California","ca","140","00","ACSSF","0005461",,,,,"06","037",,,,"533501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3129,3129,2010,0,46,5,0,1068,0,64.24,0,1.47,0.16,0,34.13,0,3129,12,7,0,5,0,0,0,0,3117,2003,0,41,5,0,1068,0,0.38,0.22,0,0.16,0,0,0,0,99.62,64.01,0,1.31,0.16,0,34.13,0,1853,1076,411,299,44,15,3,5,58.07,22.18,16.14,2.37,0.81,0.16,0.27,42127,735,209,526,28.44,71.56,1439,1399,49,366,276,227,229,159,93,40,97.22,3.41,25.43,19.18,15.77,15.91,11.05,6.46,2.78
"06037533502","14000US06037533502","Census Tract 5335.02","Census Tract 5335.02, Los Angeles County, California","ca","140","00","ACSSF","0005462",,,,,"06","037",,,,"533502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155,2155,1641,0,0,0,0,510,4,76.15,0,0,0,0,23.67,0.19,2155,68,68,0,0,0,0,0,0,2087,1573,0,0,0,0,510,4,3.16,3.16,0,0,0,0,0,0,96.84,72.99,0,0,0,0,23.67,0.19,1302,704,231,195,103,63,6,0,54.07,17.74,14.98,7.91,4.84,0.46,0,46653,477,187,290,39.2,60.8,1047,1033,16,281,222,181,141,133,59,14,98.66,1.53,26.84,21.2,17.29,13.47,12.7,5.64,1.34
"06037533503","14000US06037533503","Census Tract 5335.03","Census Tract 5335.03, Los Angeles County, California","ca","140","00","ACSSF","0005463",,,,,"06","037",,,,"533503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159,2159,1469,112,0,0,0,526,52,68.04,5.19,0,0,0,24.36,2.41,2159,129,28,95,0,0,0,6,0,2030,1441,17,0,0,0,520,52,5.97,1.3,4.4,0,0,0,0.28,0,94.03,66.74,0.79,0,0,0,24.09,2.41,1114,714,198,159,26,0,7,10,64.09,17.77,14.27,2.33,0,0.63,0.9,47969,473,136,337,28.75,71.25,1007,991,49,202,176,279,114,133,38,16,98.41,4.87,20.06,17.48,27.71,11.32,13.21,3.77,1.59
"06037533601","14000US06037533601","Census Tract 5336.01","Census Tract 5336.01, Los Angeles County, California","ca","140","00","ACSSF","0005464",,,,,"06","037",,,,"533601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4758,4758,3984,0,0,105,55,560,54,83.73,0,0,2.21,1.16,11.77,1.13,4758,254,111,0,0,88,55,0,0,4504,3873,0,0,17,0,560,54,5.34,2.33,0,0,1.85,1.16,0,0,94.66,81.4,0,0,0.36,0,11.77,1.13,2614,1369,698,445,102,0,0,0,52.37,26.7,17.02,3.9,0,0,0,40734,1101,162,939,14.71,85.29,2185,2165,133,434,461,360,469,213,95,20,99.08,6.09,19.86,21.1,16.48,21.46,9.75,4.35,0.92
"06037533602","14000US06037533602","Census Tract 5336.02","Census Tract 5336.02, Los Angeles County, California","ca","140","00","ACSSF","0005465",,,,,"06","037",,,,"533602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5588,5588,4358,8,0,56,0,948,218,77.99,0.14,0,1,0,16.96,3.9,5588,455,266,0,0,56,0,0,133,5133,4092,8,0,0,0,948,85,8.14,4.76,0,0,1,0,0,2.38,91.86,73.23,0.14,0,0,0,16.96,1.52,3312,1531,768,790,191,14,18,0,46.23,23.19,23.85,5.77,0.42,0.54,0,43056,1350,400,950,29.63,70.37,2497,2459,96,583,444,680,289,299,68,38,98.48,3.84,23.35,17.78,27.23,11.57,11.97,2.72,1.52
"06037533603","14000US06037533603","Census Tract 5336.03","Census Tract 5336.03, Los Angeles County, California","ca","140","00","ACSSF","0005466",,,,,"06","037",,,,"533603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6869,6869,5484,46,120,0,0,1087,132,79.84,0.67,1.75,0,0,15.82,1.92,6869,528,463,46,0,0,0,0,19,6341,5021,0,120,0,0,1087,113,7.69,6.74,0.67,0,0,0,0,0.28,92.31,73.1,0,1.75,0,0,15.82,1.65,3992,1915,894,814,343,26,0,0,47.97,22.39,20.39,8.59,0.65,0,0,44338,1769,461,1308,26.06,73.94,2721,2683,90,688,285,634,428,394,164,38,98.6,3.31,25.28,10.47,23.3,15.73,14.48,6.03,1.4
"06037533701","14000US06037533701","Census Tract 5337.01","Census Tract 5337.01, Los Angeles County, California","ca","140","00","ACSSF","0005467",,,,,"06","037",,,,"533701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3134,3134,2590,44,9,0,0,491,0,82.64,1.4,0.29,0,0,15.67,0,3134,151,98,44,9,0,0,0,0,2983,2492,0,0,0,0,491,0,4.82,3.13,1.4,0.29,0,0,0,0,95.18,79.51,0,0,0,0,15.67,0,1893,882,524,428,53,6,0,0,46.59,27.68,22.61,2.8,0.32,0,0,35787,910,191,719,20.99,79.01,1326,1269,74,279,220,350,185,117,44,57,95.7,5.58,21.04,16.59,26.4,13.95,8.82,3.32,4.3
"06037533702","14000US06037533702","Census Tract 5337.02","Census Tract 5337.02, Los Angeles County, California","ca","140","00","ACSSF","0005468",,,,,"06","037",,,,"533702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616,3616,2920,9,0,15,0,668,4,80.75,0.25,0,0.41,0,18.47,0.11,3616,33,5,9,0,15,0,0,4,3583,2915,0,0,0,0,668,0,0.91,0.14,0.25,0,0.41,0,0,0.11,99.09,80.61,0,0,0,0,18.47,0,2264,1395,527,276,61,0,5,0,61.62,23.28,12.19,2.69,0,0.22,0,37414,884,187,697,21.15,78.85,1702,1667,51,277,300,544,235,202,58,35,97.94,3,16.27,17.63,31.96,13.81,11.87,3.41,2.06
"06037533703","14000US06037533703","Census Tract 5337.03","Census Tract 5337.03, Los Angeles County, California","ca","140","00","ACSSF","0005469",,,,,"06","037",,,,"533703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4753,4753,3592,0,0,0,0,1161,0,75.57,0,0,0,0,24.43,0,4753,8,8,0,0,0,0,0,0,4745,3584,0,0,0,0,1161,0,0.17,0.17,0,0,0,0,0,0,99.83,75.41,0,0,0,0,24.43,0,2629,1372,832,353,59,13,0,0,52.19,31.65,13.43,2.24,0.49,0,0,42786,1070,239,831,22.34,77.66,1950,1939,113,478,260,540,376,135,37,11,99.44,5.79,24.51,13.33,27.69,19.28,6.92,1.9,0.56
"06037533803","14000US06037533803","Census Tract 5338.03","Census Tract 5338.03, Los Angeles County, California","ca","140","00","ACSSF","0005470",,,,,"06","037",,,,"533803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320,6320,5118,67,11,32,14,979,99,80.98,1.06,0.17,0.51,0.22,15.49,1.57,6320,1013,912,67,2,32,0,0,0,5307,4206,0,9,0,14,979,99,16.03,14.43,1.06,0.03,0.51,0,0,0,83.97,66.55,0,0.14,0,0.22,15.49,1.57,3917,2023,853,803,193,35,0,10,51.65,21.78,20.5,4.93,0.89,0,0.26,43580,1570,477,1093,30.38,69.62,2799,2722,124,603,470,918,243,264,100,77,97.25,4.43,21.54,16.79,32.8,8.68,9.43,3.57,2.75
"06037533804","14000US06037533804","Census Tract 5338.04","Census Tract 5338.04, Los Angeles County, California","ca","140","00","ACSSF","0005471",,,,,"06","037",,,,"533804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410,4410,3563,11,35,34,0,728,39,80.79,0.25,0.79,0.77,0,16.51,0.88,4410,85,51,0,0,34,0,0,0,4325,3512,11,35,0,0,728,39,1.93,1.16,0,0,0.77,0,0,0,98.07,79.64,0.25,0.79,0,0,16.51,0.88,2751,1228,769,544,210,0,0,0,44.64,27.95,19.77,7.63,0,0,0,40703,1177,412,765,35,65,1896,1886,87,464,323,429,353,187,43,10,99.47,4.59,24.47,17.04,22.63,18.62,9.86,2.27,0.53
"06037533805","14000US06037533805","Census Tract 5338.05","Census Tract 5338.05, Los Angeles County, California","ca","140","00","ACSSF","0005472",,,,,"06","037",,,,"533805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505,3505,2925,60,32,22,0,466,0,83.45,1.71,0.91,0.63,0,13.3,0,3505,95,13,60,0,22,0,0,0,3410,2912,0,32,0,0,466,0,2.71,0.37,1.71,0,0.63,0,0,0,97.29,83.08,0,0.91,0,0,13.3,0,2246,1181,475,317,241,25,0,7,52.58,21.15,14.11,10.73,1.11,0,0.31,45500,908,314,594,34.58,65.42,1680,1634,71,296,282,584,228,132,41,46,97.26,4.23,17.62,16.79,34.76,13.57,7.86,2.44,2.74
"06037533806","14000US06037533806","Census Tract 5338.06","Census Tract 5338.06, Los Angeles County, California","ca","140","00","ACSSF","0005473",,,,,"06","037",,,,"533806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3820,3820,3040,121,0,24,0,615,20,79.58,3.17,0,0.63,0,16.1,0.52,3820,182,37,121,0,24,0,0,0,3638,3003,0,0,0,0,615,20,4.76,0.97,3.17,0,0.63,0,0,0,95.24,78.61,0,0,0,0,16.1,0.52,2295,1323,532,346,94,0,0,0,57.65,23.18,15.08,4.1,0,0,0,39708,950,310,640,32.63,67.37,1671,1639,26,479,234,523,171,147,59,32,98.08,1.56,28.67,14,31.3,10.23,8.8,3.53,1.92
"06037533901","14000US06037533901","Census Tract 5339.01","Census Tract 5339.01, Los Angeles County, California","ca","140","00","ACSSF","0005474",,,,,"06","037",,,,"533901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6285,6285,5061,59,14,0,0,1089,62,80.53,0.94,0.22,0,0,17.33,0.99,6285,210,128,59,0,0,0,0,23,6075,4933,0,14,0,0,1089,39,3.34,2.04,0.94,0,0,0,0,0.37,96.66,78.49,0,0.22,0,0,17.33,0.62,3384,1830,1096,353,61,44,0,0,54.08,32.39,10.43,1.8,1.3,0,0,47661,1419,311,1108,21.92,78.08,2819,2802,152,527,633,774,365,312,39,17,99.4,5.39,18.69,22.45,27.46,12.95,11.07,1.38,0.6
"06037533902","14000US06037533902","Census Tract 5339.02","Census Tract 5339.02, Los Angeles County, California","ca","140","00","ACSSF","0005475",,,,,"06","037",,,,"533902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4204,4204,3563,6,10,0,9,571,45,84.75,0.14,0.24,0,0.21,13.58,1.07,4204,69,60,0,0,0,9,0,0,4135,3503,6,10,0,0,571,45,1.64,1.43,0,0,0,0.21,0,0,98.36,83.33,0.14,0.24,0,0,13.58,1.07,2401,1033,750,426,162,20,10,0,43.02,31.24,17.74,6.75,0.83,0.42,0,42163,945,233,712,24.66,75.34,1781,1738,66,325,308,628,268,127,16,43,97.59,3.71,18.25,17.29,35.26,15.05,7.13,0.9,2.41
"06037534001","14000US06037534001","Census Tract 5340.01","Census Tract 5340.01, Los Angeles County, California","ca","140","00","ACSSF","0005476",,,,,"06","037",,,,"534001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5109,5109,3673,21,37,123,0,1255,0,71.89,0.41,0.72,2.41,0,24.56,0,5109,217,75,0,19,123,0,0,0,4892,3598,21,18,0,0,1255,0,4.25,1.47,0,0.37,2.41,0,0,0,95.75,70.42,0.41,0.35,0,0,24.56,0,3067,1676,730,518,114,29,0,0,54.65,23.8,16.89,3.72,0.95,0,0,43942,1223,265,958,21.67,78.33,2093,2011,95,548,340,537,221,242,28,82,96.08,4.54,26.18,16.24,25.66,10.56,11.56,1.34,3.92
"06037534002","14000US06037534002","Census Tract 5340.02","Census Tract 5340.02, Los Angeles County, California","ca","140","00","ACSSF","0005477",,,,,"06","037",,,,"534002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4583,4583,3230,46,5,40,0,1255,7,70.48,1,0.11,0.87,0,27.38,0.15,4583,262,183,36,0,40,0,0,3,4321,3047,10,5,0,0,1255,4,5.72,3.99,0.79,0,0.87,0,0,0.07,94.28,66.48,0.22,0.11,0,0,27.38,0.09,2854,1472,655,508,161,51,7,0,51.58,22.95,17.8,5.64,1.79,0.25,0,51484,989,341,648,34.48,65.52,2038,1944,144,462,545,430,196,104,63,94,95.39,7.07,22.67,26.74,21.1,9.62,5.1,3.09,4.61
"06037534101","14000US06037534101","Census Tract 5341.01","Census Tract 5341.01, Los Angeles County, California","ca","140","00","ACSSF","0005478",,,,,"06","037",,,,"534101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266,2266,1505,69,15,118,0,532,27,66.42,3.05,0.66,5.21,0,23.48,1.19,2266,209,22,69,0,118,0,0,0,2057,1483,0,15,0,0,532,27,9.22,0.97,3.05,0,5.21,0,0,0,90.78,65.45,0,0.66,0,0,23.48,1.19,1391,672,425,230,48,8,0,8,48.31,30.55,16.53,3.45,0.58,0,0.58,38824,512,140,372,27.34,72.66,926,896,37,284,154,185,89,125,22,30,96.76,4,30.67,16.63,19.98,9.61,13.5,2.38,3.24
